epoch,acc,char_acc,len_acc,loss,top3_acc,val_acc,val_char_acc,val_len_acc,val_loss,val_top3_acc
39,0.9656402468681335,0.9943200349807739,0.999928891658783,0.12265972048044205,0.9984067678451538,0.9869864583015442,0.9976363778114319,0.9999880790710449,0.10779892653226852,0.9991375207901001
40,0.9661141633987427,0.994426429271698,0.9999136924743652,0.12211615592241287,0.9984593391418457,0.9876415133476257,0.9977138042449951,1.0,0.10764162242412567,0.999167263507843
41,0.9670441746711731,0.9945268034934998,0.9999136924743652,0.1218627393245697,0.9984488487243652,0.9873794913291931,0.997709333896637,1.0,0.1076187863945961,0.9991360306739807
42,0.9674320816993713,0.9945943355560303,0.999910295009613,0.12158618867397308,0.9984715580940247,0.9877963066101074,0.9977599382400513,1.0,0.10753834247589111,0.999164879322052
43,0.968726396560669,0.9948137998580933,0.9999001622200012,0.12064541131258011,0.9985546469688416,0.9883679747581482,0.9978685975074768,1.0,0.10720603913068771,0.9991901516914368
44,0.9690606594085693,0.9948662519454956,0.999923825263977,0.12037228792905807,0.9985941648483276,0.9881936311721802,0.997843861579895,1.0,0.10711541771888733,0.9992080330848694
45,0.9697281718254089,0.9950217604637146,0.999896764755249,0.11984048783779144,0.9986348152160645,0.9885509014129639,0.9978810548782349,1.0,0.10697098821401596,0.99920654296875
46,0.9707263112068176,0.9951726198196411,0.9999170899391174,0.11935770511627197,0.998634397983551,0.9884318113327026,0.9978691935539246,1.0,0.10703789442777634,0.9992229342460632
47,0.9707977175712585,0.9951907992362976,0.9999390840530396,0.11914552003145218,0.9986738562583923,0.9886699914932251,0.9978899955749512,1.0,0.10690904408693314,0.9992288947105408
48,0.971593976020813,0.9952865242958069,0.9999136924743652,0.1187521368265152,0.9986655712127686,0.9888919591903687,0.9979192018508911,1.0,0.10679878294467926,0.9992303848266602
49,0.9719578623771667,0.9954047203063965,0.9999340176582336,0.11832766979932785,0.9987452626228333,0.9887967109680176,0.9979088306427002,1.0,0.1067388653755188,0.9992005825042725
50,0.9724969267845154,0.9954835176467896,0.9999373555183411,0.11817608028650284,0.9987399578094482,0.9889710545539856,0.9979440569877625,1.0,0.10665471851825714,0.9991911053657532
51,0.9729711413383484,0.9955658912658691,0.9999001622200012,0.11770761758089066,0.9987758994102478,0.9890868067741394,0.9979376196861267,1.0,0.10657630115747452,0.9992288947105408
52,0.9734950065612793,0.9956566691398621,0.9999356865882874,0.11737442761659622,0.9987915754318237,0.9892654418945312,0.9979704022407532,1.0,0.10648315399885178,0.9992437362670898
53,0.9737290740013123,0.9956461787223816,0.9999356865882874,0.11730560660362244,0.9987862706184387,0.9891377687454224,0.9979544878005981,1.0,0.10654306411743164,0.999225914478302
54,0.9740546345710754,0.9957386255264282,0.9999424815177917,0.11701641976833344,0.9988332390785217,0.9893717169761658,0.9980075359344482,1.0,0.10631131380796432,0.9992616176605225
55,0.9742535352706909,0.9957925081253052,0.9999407529830933,0.11684806644916534,0.9988566040992737,0.9897656440734863,0.9980671405792236,1.0,0.10624872893095016,0.9992303848266602
56,0.9747589230537415,0.9958668351173401,0.9999441504478455,0.11633997410535812,0.9988766312599182,0.9899280667304993,0.9980695843696594,1.0,0.10614972561597824,0.9992431998252869
57,0.9754892587661743,0.9959696531295776,0.9999475479125977,0.11606798321008682,0.9988818168640137,0.9899638295173645,0.9980829954147339,1.0,0.10620792210102081,0.9992437362670898
58,0.9755893349647522,0.9960086941719055,0.9999509453773499,0.11598087847232819,0.9989075064659119,0.9898046851158142,0.9980765581130981,1.0,0.10611690580844879,0.9992377758026123
59,0.9757600426673889,0.9960081577301025,0.999928891658783,0.11593884974718094,0.9988898634910583,0.9902181625366211,0.998114824295044,1.0,0.10602318495512009,0.9992601275444031
60,0.9760515689849854,0.9960702657699585,0.9999458193778992,0.11559411883354187,0.9989513754844666,0.9898999929428101,0.9980586767196655,1.0,0.10617353767156601,0.9992199540138245
61,0.976842999458313,0.996206521987915,0.9999441504478455,0.11514908075332642,0.9989687204360962,0.9904921054840088,0.9981207251548767,1.0,0.10600478202104568,0.999248206615448
62,0.976778507232666,0.9961720108985901,0.9999509453773499,0.1151963472366333,0.998937726020813,0.9905754923820496,0.9981535077095032,1.0,0.10587795078754425,0.999267578125
63,0.9771202802658081,0.996243953704834,0.9999542832374573,0.1149696633219719,0.9989574551582336,0.9901500940322876,0.9981316328048706,1.0,0.10587842762470245,0.9992794990539551
64,0.9777528643608093,0.9963272213935852,0.9999458193778992,0.11463680863380432,0.9989707469940186,0.990487813949585,0.9981693029403687,1.0,0.1057061031460762,0.9992988109588623
65,0.9776209592819214,0.9963467717170715,0.9999424815177917,0.11450685560703278,0.9989898800849915,0.9908331632614136,0.9982273578643799,1.0,0.1056731641292572,0.9992705583572388
66,0.9779186844825745,0.9963638186454773,0.9999255537986755,0.11451774835586548,0.998989462852478,0.990785539150238,0.9982169270515442,1.0,0.10573310405015945,0.9992988109588623
67,0.9785466194152832,0.9964686632156372,0.9999644756317139,0.113975390791893,0.9990388751029968,0.9908255338668823,0.9982234835624695,1.0,0.10552836954593658,0.9992824792861938
68,0.9783557653427124,0.9964624047279358,0.9999610781669617,0.11399349570274353,0.9990386962890625,0.9909089207649231,0.9982219934463501,1.0,0.10557719320058823,0.999286949634552
69,0.9785943031311035,0.9964860677719116,0.999959409236908,0.11395902186632156,0.9990187883377075,0.9910160899162292,0.998229444026947,1.0,0.10548140853643417,0.9992884397506714
70,0.9791377186775208,0.9965794086456299,0.9999627470970154,0.11353487521409988,0.999051570892334,0.9910118579864502,0.9982720613479614,1.0,0.10532548278570175,0.9992884397506714
71,0.9791471362113953,0.9965784549713135,0.9999644756317139,0.11361951380968094,0.9990643858909607,0.9910280108451843,0.9982457756996155,0.9999880790710449,0.10543521493673325,0.9992914199829102
72,0.9796572923660278,0.9966561794281006,0.9999492168426514,0.11332680284976959,0.9990803599357605,0.9912457466125488,0.9982983469963074,1.0,0.10522699356079102,0.9993107318878174
73,0.9797394871711731,0.9966808557510376,0.9999509453773499,0.11311177164316177,0.9991003274917603,0.9910237193107605,0.9982497096061707,1.0,0.10530068725347519,0.9992884397506714
74,0.9797300696372986,0.9966865181922913,0.9999356865882874,0.11316387355327606,0.9990784525871277,0.9912304878234863,0.9982830286026001,1.0,0.10534168034791946,0.9992720484733582
75,0.9799768924713135,0.9967109560966492,0.9999610781669617,0.11303011327981949,0.9990816116333008,0.9912304878234863,0.9982606768608093,1.0,0.105380579829216,0.9992958903312683
76,0.9803686738014221,0.9967826008796692,0.9999678134918213,0.1126248836517334,0.9991245865821838,0.9913376569747925,0.9982934594154358,1.0,0.10516564548015594,0.9993181824684143
77,0.9804109930992126,0.9967644810676575,0.9999712109565735,0.11284498870372772,0.9990950226783752,0.9914210438728333,0.9983068108558655,1.0,0.10524607449769974,0.9993166923522949
78,0.9808136224746704,0.9968473315238953,0.9999610781669617,0.11248299479484558,0.9991335272789001,0.9915953874588013,0.998331606388092,1.0,0.10514629632234573,0.9992988109588623
79,0.9808890223503113,0.9968519806861877,0.9999373555183411,0.11244068294763565,0.9991235136985779,0.9916430115699768,0.9983330965042114,1.0,0.10514204204082489,0.9993211627006531
80,0.9809817671775818,0.9968757033348083,0.9999695420265198,0.11232388764619827,0.9991542100906372,0.9916234612464905,0.9983395934104919,1.0,0.10517685115337372,0.9992973804473877
81,0.9813358187675476,0.9969266653060913,0.9999441504478455,0.1121177151799202,0.9991662502288818,0.991678774356842,0.9983301162719727,1.0,0.10503833740949631,0.9993211627006531
82,0.9813967347145081,0.9969338774681091,0.9999542832374573,0.11217088252305984,0.9991558790206909,0.9918378591537476,0.9983693361282349,1.0,0.105025514960289,0.9993152022361755
83,0.9821287393569946,0.9970540404319763,0.9999712109565735,0.11170122772455215,0.9991858005523682,0.9918692708015442,0.9983687996864319,1.0,0.1049535870552063,0.9993330836296082
84,0.982088565826416,0.9970728754997253,0.9999712109565735,0.11161268502473831,0.9991950392723083,0.9915834665298462,0.99831223487854,1.0,0.10507342219352722,0.9993315935134888
85,0.9821258187294006,0.9970536231994629,0.9999661445617676,0.1117057278752327,0.9991673827171326,0.9916711449623108,0.998358964920044,1.0,0.10489918291568756,0.99932861328125
86,0.9825028777122498,0.9971007704734802,0.9999746084213257,0.11145525425672531,0.9991943836212158,0.9918659329414368,0.9983729124069214,1.0,0.10497962683439255,0.9993360638618469
87,0.9826579689979553,0.9971539974212646,0.9999576807022095,0.11134086549282074,0.9991937279701233,0.9916473031044006,0.998351514339447,1.0,0.10492224246263504,0.9993181824684143
88,0.9825071096420288,0.997111976146698,0.999972939491272,0.11134462803602219,0.9992083311080933,0.9918497800827026,0.9983812570571899,0.9999880790710449,0.10484568029642105,0.9993271231651306
89,0.9830715656280518,0.9972161650657654,0.9999610781669617,0.11106174439191818,0.9992349147796631,0.9918574094772339,0.9983762502670288,1.0,0.10474985092878342,0.9993196725845337
90,0.9829920530319214,0.9971854090690613,0.9999695420265198,0.11114753037691116,0.9992220997810364,0.9922070503234863,0.9984140396118164,1.0,0.10476561635732651,0.9993345737457275
91,0.9830984473228455,0.9971936345100403,0.9999627470970154,0.11110974848270416,0.9992278814315796,0.9916830062866211,0.9983381032943726,1.0,0.1048542782664299,0.9993345737457275
92,0.9833869934082031,0.9972625970840454,0.999928891658783,0.11085884273052216,0.9992335438728333,0.992250382900238,0.9984357953071594,1.0,0.10469422489404678,0.9993524551391602
93,0.9834614992141724,0.9972878098487854,0.999972939491272,0.11069338768720627,0.9992635846138,0.9924571514129639,0.9984452724456787,0.9999880790710449,0.10463647544384003,0.9993196725845337
94,0.9840154647827148,0.9973859786987305,0.9999847412109375,0.11037637293338776,0.9992927312850952,0.9920598268508911,0.9983971118927002,0.9999880790710449,0.10465173423290253,0.9993628263473511
95,0.9840789437294006,0.9973921179771423,0.999972939491272,0.11026375740766525,0.9992836713790894,0.9924018383026123,0.9984607100486755,1.0,0.1045408546924591,0.9993315935134888
96,0.9841483235359192,0.9974026679992676,0.9999746084213257,0.11024819314479828,0.9992980360984802,0.9923542141914368,0.9984458088874817,1.0,0.1045214831829071,0.9993628263473511
97,0.984422504901886,0.9974479675292969,0.9999712109565735,0.11011334508657455,0.9993084073066711,0.9925090670585632,0.9984875321388245,1.0,0.10454490780830383,0.9993524551391602
98,0.9842516779899597,0.9974187612533569,0.9999661445617676,0.11014167964458466,0.999295711517334,0.9925166964530945,0.9984691143035889,1.0,0.10451685637235641,0.999370276927948
99,0.9846446514129639,0.9974589347839355,0.9999526143074036,0.11011889576911926,0.9992870688438416,0.99256432056427,0.9984765648841858,1.0,0.1045595109462738,0.9993717670440674
100,0.9845752716064453,0.9974436163902283,0.9999627470970154,0.11007240414619446,0.9993016123771667,0.9925286173820496,0.9984616637229919,1.0,0.10457151383161545,0.9993524551391602
101,0.9843937158584595,0.9974327087402344,0.9999610781669617,0.11006283760070801,0.9993044137954712,0.9925881624221802,0.9984646439552307,1.0,0.10455799102783203,0.9993554353713989
102,0.9851033091545105,0.9975377321243286,0.9999780058860779,0.10973166674375534,0.9993128776550293,0.9923780560493469,0.9984532594680786,1.0,0.10440189391374588,0.9993732571601868
103,0.9852870106697083,0.9975695013999939,0.9999780058860779,0.10962073504924774,0.9993391633033752,0.9926877021789551,0.9984964728355408,1.0,0.1044846922159195,0.9993524551391602
104,0.9856444597244263,0.997619092464447,0.9999814033508301,0.10943090915679932,0.999338686466217,0.9927862882614136,0.9984983205795288,1.0,0.10436505824327469,0.9993539452552795
105,0.9853156208992004,0.997559130191803,0.9999712109565735,0.10965390503406525,0.9993274211883545,0.9930168986320496,0.9985286593437195,1.0,0.10430702567100525,0.9993836879730225
106,0.9854925870895386,0.9976147413253784,0.9999746084213257,0.10942666977643967,0.9993340373039246,0.9927191138267517,0.9984780550003052,1.0,0.10443665832281113,0.9993687868118286
107,0.9857473969459534,0.9976544380187988,0.9999830722808838,0.10918069630861282,0.9993687868118286,0.9928067922592163,0.9984890222549438,1.0,0.10427071899175644,0.9993672966957092
108,0.9861112833023071,0.9977014064788818,0.999986469745636,0.10906877368688583,0.9993646740913391,0.9932193160057068,0.9985509514808655,1.0,0.10429606586694717,0.9993792176246643
109,0.9864936470985413,0.9977606534957886,0.9999881386756897,0.1089518591761589,0.9993596076965332,0.9929811358451843,0.9985331296920776,1.0,0.10430151969194412,0.9993687868118286
110,0.9864487051963806,0.9977602958679199,0.9999796748161316,0.10888989269733429,0.9993665814399719,0.9931793212890625,0.9985533952713013,1.0,0.10418722033500671,0.9993658065795898
111,0.9863218665122986,0.9977383017539978,0.9999932050704956,0.1089128851890564,0.9993835091590881,0.9930925965309143,0.9985396265983582,1.0,0.10430276393890381,0.9993420243263245
112,0.9864230155944824,0.9977483749389648,0.9999018311500549,0.10893838107585907,0.9993681907653809,0.9929139614105225,0.9985053539276123,1.0,0.10437971353530884,0.9993420243263245
113,0.9863033890724182,0.9977407455444336,0.9999814033508301,0.10881809890270233,0.9993929266929626,0.9930806756019592,0.99853515625,1.0,0.10414420068264008,0.9993509650230408
114,0.9867978096008301,0.9978364706039429,0.9999796748161316,0.1085544154047966,0.999412477016449,0.9931759834289551,0.9985530376434326,1.0,0.10414677858352661,0.9993747472763062
115,0.9870991706848145,0.9978649616241455,0.9999767541885376,0.10844262689352036,0.9994166493415833,0.9931359887123108,0.998556911945343,1.0,0.10415495932102203,0.9993717670440674
116,0.9870144128799438,0.9978469610214233,0.9999762773513794,0.1085028350353241,0.9994065761566162,0.9930883049964905,0.9985658526420593,1.0,0.10406352579593658,0.9993717670440674
117,0.9872418642044067,0.9978835582733154,0.9999932050704956,0.10831458866596222,0.9994181990623474,0.9931597709655762,0.9985598921775818,1.0,0.10411244630813599,0.9993792176246643
118,0.9874764680862427,0.9979057908058167,0.9999830722808838,0.10830846428871155,0.999413251876831,0.993338406085968,0.9985777735710144,1.0,0.10415586084127426,0.9993836879730225
119,0.9875658750534058,0.9979251027107239,0.999986469745636,0.1081942692399025,0.9994207620620728,0.9931716918945312,0.9985718131065369,1.0,0.10420457273721695,0.9993792176246643
120,0.9876647591590881,0.9979626536369324,0.9999881386756897,0.10801301151514053,0.9994486570358276,0.99305260181427,0.9985479712486267,1.0,0.10413531959056854,0.9993970990180969
121,0.987882673740387,0.9979892373085022,0.9999780058860779,0.10808996111154556,0.9994285702705383,0.993338406085968,0.9985688328742981,1.0,0.10418276488780975,0.9993658065795898
122,0.987802267074585,0.9979774951934814,0.9999746084213257,0.10794108361005783,0.9994474053382874,0.9933264851570129,0.9985718131065369,1.0,0.10404123365879059,0.9993777275085449
123,0.9884102940559387,0.9980669617652893,0.9999932050704956,0.10769575089216232,0.999441921710968,0.9935723543167114,0.9986069798469543,1.0,0.10400241613388062,0.9993881583213806
124,0.9881242513656616,0.9980409741401672,0.999986469745636,0.10776448994874954,0.9994573593139648,0.9935128092765808,0.9986069798469543,1.0,0.10404759645462036,0.9993881583213806
125,0.9881729483604431,0.9980432987213135,0.9999949336051941,0.10770373046398163,0.9994736313819885,0.9933784008026123,0.9985857605934143,1.0,0.10409437119960785,0.9993836879730225
126,0.9886448383331299,0.9981065392494202,0.9999830722808838,0.10750928521156311,0.9994741678237915,0.9936642646789551,0.998637855052948,1.0,0.10398179292678833,0.9993836879730225
127,0.9886012077331543,0.9981088638305664,0.9999881386756897,0.10751776397228241,0.9994723796844482,0.9936838150024414,0.9986268877983093,1.0,0.10396326333284378,0.999370276927948
128,0.9884624481201172,0.998079240322113,0.9999847412109375,0.1076667457818985,0.9994693994522095,0.9933741688728333,0.9985986351966858,1.0,0.10396891087293625,0.9993941187858582
129,0.9888736009597778,0.9981357455253601,0.999986469745636,0.10734793543815613,0.9994867444038391,0.9937714338302612,0.9986289143562317,1.0,0.10385875403881073,0.9994075298309326
130,0.9888626337051392,0.9981487393379211,0.9999915361404419,0.10734907537698746,0.9994844198226929,0.993445634841919,0.9986045360565186,1.0,0.10394512116909027,0.9993851780891418
131,0.989000678062439,0.9981623888015747,0.999972939491272,0.10731296241283417,0.9994936585426331,0.9936361312866211,0.9986090064048767,1.0,0.10387761145830154,0.9994149804115295
132,0.9891567826271057,0.998177170753479,0.9999898672103882,0.10718882828950882,0.999488890171051,0.9934932589530945,0.9985971450805664,1.0,0.10393796861171722,0.9993807077407837
133,0.9891047477722168,0.9981615543365479,0.999986469745636,0.10725246369838715,0.9994696378707886,0.9936123490333557,0.9986268877983093,1.0,0.10386481881141663,0.9993911385536194
134,0.9892789721488953,0.9981832504272461,0.999972939491272,0.10716940462589264,0.999491810798645,0.9935051798820496,0.998617947101593,1.0,0.10382353514432907,0.9993777275085449
135,0.9893200397491455,0.998225212097168,0.9999881386756897,0.10703504085540771,0.9995000958442688,0.9936838150024414,0.9986209273338318,1.0,0.10385658591985703,0.9993747472763062
136,0.9896066784858704,0.9982501864433289,0.9999915361404419,0.1069336086511612,0.9995040893554688,0.9936080574989319,0.9986293315887451,1.0,0.10377095639705658,0.9993941187858582
137,0.9899289011955261,0.9983255863189697,0.9999932050704956,0.10667210817337036,0.9995218515396118,0.9938105344772339,0.9986620545387268,1.0,0.10371691733598709,0.9993836879730225
138,0.9899792075157166,0.9983142614364624,0.9999881386756897,0.10666713118553162,0.9995172023773193,0.9938386082649231,0.998656690120697,1.0,0.103783018887043,0.9993866682052612
139,0.9900034666061401,0.9983260035514832,0.9999915361404419,0.10666948556900024,0.9995297193527222,0.9941125512123108,0.9986894130706787,1.0,0.10377378761768341,0.9993792176246643
140,0.990027904510498,0.9983299374580383,0.9999983310699463,0.1066020131111145,0.9995352029800415,0.9938505291938782,0.9986760020256042,1.0,0.103714220225811,0.9993881583213806
141,0.9900859594345093,0.9983288049697876,0.9999966025352478,0.10658864676952362,0.9995241761207581,0.9938581585884094,0.9986695051193237,1.0,0.10369046032428741,0.9993777275085449
142,0.9901570677757263,0.9983416795730591,0.9999780058860779,0.10661602020263672,0.9995248317718506,0.9938938617706299,0.9986814260482788,1.0,0.10371272265911102,0.9993941187858582
143,0.9902936220169067,0.9983733296394348,0.9999915361404419,0.10651527345180511,0.9995372891426086,0.9939653277397156,0.9986873865127563,1.0,0.10368116945028305,0.9993970990180969
144,0.9905369281768799,0.9984016418457031,0.9999915361404419,0.10637908428907394,0.9995381832122803,0.9939576983451843,0.998664140701294,1.0,0.10368772596120834,0.9993881583213806
145,0.9904480576515198,0.9984045028686523,1.0,0.10632742196321487,0.9995521306991577,0.9939576983451843,0.9986670613288879,1.0,0.10367131978273392,0.9994030594825745
146,0.9905127882957458,0.9984021782875061,0.9999780058860779,0.10631637275218964,0.9995467066764832,0.9941125512123108,0.9986909031867981,1.0,0.10363227874040604,0.9993911385536194
147,0.9906570911407471,0.9984315037727356,0.999986469745636,0.10622463375329971,0.999553382396698,0.9938819408416748,0.9986724853515625,1.0,0.10360569506883621,0.9993926286697388
148,0.9908897876739502,0.9984771609306335,0.9999915361404419,0.10608323663473129,0.9995743632316589,0.9940606355667114,0.9986933469772339,1.0,0.10362349450588226,0.9994194507598877
149,0.9909576177597046,0.9984780550003052,0.999986469745636,0.1060326099395752,0.9995675683021545,0.9939576983451843,0.9986879229545593,1.0,0.10359437763690948,0.9994105100631714
150,0.9908952713012695,0.9984675645828247,0.9999915361404419,0.10609353333711624,0.9995565414428711,0.994108259677887,0.9987141489982605,1.0,0.10357459634542465,0.9994060397148132
151,0.991097092628479,0.9985089302062988,0.9999949336051941,0.10595500469207764,0.9995728731155396,0.9940129518508911,0.9986918568611145,1.0,0.10366877913475037,0.999409019947052
152,0.9911961555480957,0.9985253214836121,0.999986469745636,0.10587907582521439,0.9995877742767334,0.9940963387489319,0.9986993074417114,1.0,0.10360761731863022,0.9994134902954102
153,0.9911897778511047,0.9985098838806152,0.9999898672103882,0.10591349005699158,0.9995764493942261,0.9941320419311523,0.9986948370933533,1.0,0.1035710945725441,0.9994179606437683
154,0.9914000630378723,0.9985401034355164,0.9999915361404419,0.1058315709233284,0.9995750784873962,0.9940606355667114,0.9987022876739502,1.0,0.10352891683578491,0.9994357824325562
155,0.9912574887275696,0.9985181093215942,0.9999932050704956,0.10589102655649185,0.9995595216751099,0.9941797256469727,0.9987096786499023,1.0,0.10356564074754715,0.9994015693664551
156,0.9914313554763794,0.9985414743423462,0.9999949336051941,0.1057981327176094,0.9995842576026917,0.9943106770515442,0.9987350106239319,1.0,0.10362475365400314,0.9994268417358398
157,0.9915816783905029,0.9985517859458923,0.9999966025352478,0.10577401518821716,0.9995850324630737,0.9943702220916748,0.9987365007400513,1.0,0.10351279377937317,0.9994060397148132
158,0.9918346405029297,0.9986099600791931,0.9999949336051941,0.10558286309242249,0.9996083974838257,0.994422197341919,0.9987474679946899,1.0,0.10351971536874771,0.9994179606437683
159,0.9916818737983704,0.9985886812210083,0.9999847412109375,0.10568511486053467,0.9995842576026917,0.9943788051605225,0.9987658858299255,1.0,0.10350270569324493,0.9994283318519592
