epoch,acc,char_acc,len_acc,loss,top3_acc,val_acc,val_char_acc,val_len_acc,val_loss,val_top3_acc
0,0.9550644159317017,0.9915529489517212,0.9969679117202759,0.13213099539279938,0.9968542456626892,0.9851281642913818,0.9971101880073547,0.9992178678512573,0.10930902510881424,0.9989999532699585
1,0.9584323763847351,0.9923954010009766,0.9990871548652649,0.1284562647342682,0.9972711205482483,0.9872046709060669,0.9975332021713257,0.9998510479927063,0.10820748656988144,0.9990948438644409
2,0.9592428803443909,0.9925764799118042,0.9993724226951599,0.12746936082839966,0.9973801374435425,0.9871492981910706,0.997515857219696,0.9999627470970154,0.10802699625492096,0.99908846616745
3,0.9602400064468384,0.9927600622177124,0.9995046257972717,0.12705804407596588,0.9973920583724976,0.9870891571044922,0.9975176453590393,0.9999627470970154,0.10804574936628342,0.9990518689155579
4,0.9598563313484192,0.9928106665611267,0.99953293800354,0.1263459473848343,0.9975299835205078,0.987349808216095,0.9975177049636841,0.9998651146888733,0.10805056989192963,0.9990442991256714
5,0.9610474109649658,0.9929707646369934,0.9995683431625366,0.12608760595321655,0.9975711703300476,0.9876521825790405,0.9975554943084717,0.999930202960968,0.10802236944437027,0.9990652203559875
6,0.9606403112411499,0.9929208159446716,0.9995258450508118,0.12603527307510376,0.9975665807723999,0.9873917698860168,0.9974979162216187,0.999930202960968,0.10807351022958755,0.9990494847297668
7,0.9616385102272034,0.9931116700172424,0.9996554851531982,0.12518924474716187,0.9976372122764587,0.9872011542320251,0.9974706172943115,0.9998651146888733,0.1081090196967125,0.9990547895431519
8,0.9608094692230225,0.9929713606834412,0.9996320009231567,0.12597951292991638,0.9975765347480774,0.9871501326560974,0.9974648356437683,0.9999627470970154,0.10811597108840942,0.9990588426589966
9,0.9614561796188354,0.9931755661964417,0.9995846748352051,0.1253293752670288,0.9976695775985718,0.987312912940979,0.9974985718727112,0.9999627470970154,0.10816662013530731,0.9990594387054443
10,0.9620146751403809,0.9931713342666626,0.9997098445892334,0.1252218335866928,0.9976416230201721,0.9871779680252075,0.997468888759613,0.9999627470970154,0.10817020386457443,0.9990350008010864
11,0.9628579020500183,0.9933532476425171,0.99964839220047,0.12474169582128525,0.9977293014526367,0.9872105121612549,0.997468888759613,0.999930202960968,0.10817258059978485,0.9990466237068176
12,0.9627376198768616,0.9933444857597351,0.9997593760490417,0.1247529685497284,0.9976902604103088,0.9872152209281921,0.9974700808525085,0.9999627470970154,0.10815697908401489,0.9990518689155579
13,0.9627305269241333,0.9933546781539917,0.9997262358665466,0.12458816915750504,0.9977465867996216,0.9873454570770264,0.9974945187568665,0.9999627470970154,0.1081579253077507,0.9990437030792236
14,0.9635105133056641,0.993459165096283,0.9996129870414734,0.12431362271308899,0.9977458119392395,0.9872524738311768,0.9974787831306458,0.9999627470970154,0.10816420614719391,0.9990187287330627
15,0.9626255035400391,0.9932420253753662,0.99966961145401,0.12512309849262238,0.9976669549942017,0.9870618581771851,0.9974346160888672,0.9999627470970154,0.10818018764257431,0.9990111589431763
16,0.9636173248291016,0.9934831857681274,0.9997381567955017,0.12423284351825714,0.9977732300758362,0.9870897531509399,0.9974381327629089,0.9999627470970154,0.10816976428031921,0.9990158677101135
17,0.963083803653717,0.9934011101722717,0.9996930360794067,0.12438967823982239,0.99774169921875,0.9870897531509399,0.99742591381073,0.9999627470970154,0.10815820097923279,0.9990118145942688
18,0.9636248350143433,0.9936143159866333,0.9996767044067383,0.12349573522806168,0.9978406429290771,0.9872524738311768,0.9974502921104431,0.9999627470970154,0.10818387567996979,0.9990158677101135
19,0.9638780355453491,0.9934515357017517,0.999660313129425,0.12474483996629715,0.9977306127548218,0.9872246384620667,0.9974508881568909,0.9999627470970154,0.10820548981428146,0.9990071058273315
20,0.9636831879615784,0.9935108423233032,0.9997028112411499,0.12402809411287308,0.9978054165840149,0.9872897267341614,0.9974671602249146,0.9999627470970154,0.10822131484746933,0.9990314841270447
21,0.9634685516357422,0.9934679269790649,0.9997523427009583,0.12421000003814697,0.9977536201477051,0.987187385559082,0.9974502921104431,0.9999627470970154,0.10820940881967545,0.9990355968475342
22,0.963776171207428,0.9935092926025391,0.9997028112411499,0.12400489300489426,0.9978379011154175,0.9872524738311768,0.9974462389945984,0.9999627470970154,0.10821849852800369,0.9990437030792236
23,0.9637609124183655,0.9935826659202576,0.99976646900177,0.12356618046760559,0.9978354573249817,0.9872199296951294,0.9974421858787537,0.9999627470970154,0.10821884870529175,0.9990274310112
24,0.963775098323822,0.993453860282898,0.9997240304946899,0.12420318275690079,0.9977455735206604,0.9873176217079163,0.9974625110626221,0.9999627470970154,0.10821352154016495,0.9990396499633789
25,0.9637882113456726,0.9935208559036255,0.9997028112411499,0.1239679753780365,0.9978063702583313,0.9873501658439636,0.9974666237831116,0.9999627470970154,0.10820890218019485,0.9990355968475342
